  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.004750,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.100000,  0.100000, -0.100000,  0.100000,  0.000000
  0.000000,  0.000000,  0.009500,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.200000,  0.200000, -0.200000,  0.200000,  0.000000
  0.000000,  0.000000,  0.014250,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.300000,  0.300000, -0.300000,  0.300000,  0.000000
  0.000000,  0.000000,  0.019000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.400000,  0.400000, -0.400000,  0.400000,  0.000000
  0.000000,  0.000000,  0.023750,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.500000,  0.500000, -0.500000,  0.500000,  0.000000
  0.000000,  0.000000,  0.028500,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.600000,  0.600000, -0.600000,  0.600000,  0.000000
  0.000000,  0.000000,  0.033250,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.700000,  0.700000, -0.700000,  0.700000,  0.000000
  0.000000,  0.000000,  0.038000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.800000,  0.800000, -0.800000,  0.800000,  0.000000
  0.000000,  0.000000,  0.042750,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.900000,  0.900000, -0.900000,  0.900000,  0.000000
  0.000000,  0.000000,  0.047500,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.000000,  1.000000, -1.000000,  1.000000,  0.000000
  0.000000,  0.000000,  0.052250,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.100000,  1.100000, -1.100000,  1.100000,  0.000000
  0.000000,  0.000000,  0.057000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.200000,  1.200000, -1.200000,  1.200000,  0.000000
  0.000000,  0.000000,  0.061750,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.300000,  1.300000, -1.300000,  1.300000,  0.000000
