  0.523599,  0.000000, -0.000000, -0.000549, -0.331609,  0.227991
  0.518356,  0.000000, -0.000000, -0.000553, -0.328259,  0.225790
  0.513140,  0.000000, -0.000000, -0.000556, -0.324925,  0.223598
  0.507951,  0.000000, -0.000000, -0.000559, -0.321609,  0.221415
  0.502788,  0.000000,  0.000000, -0.000563, -0.318310,  0.219241
  0.497651, -0.000000, -0.000000, -0.000567, -0.315028,  0.217075
  0.492540, -0.000000, -0.000000, -0.000571, -0.311763,  0.214919
  0.487457, -0.000000, -0.000000, -0.000575, -0.308515,  0.212772
  0.482399,  0.000502, -0.000124, -0.000412, -0.305267,  0.210701
  0.477368,  0.001753, -0.000429,  0.000004, -0.302012,  0.208740
  0.472363,  0.003787, -0.000920,  0.000686, -0.298748,  0.206893
  0.467383,  0.006643, -0.001602,  0.001650, -0.295475,  0.205163
  0.462429,  0.010360, -0.002480,  0.002911, -0.292193,  0.203555
  0.457498,  0.014980, -0.003560,  0.004488, -0.288900,  0.202073
  0.452586,  0.020584, -0.004832,  0.006413, -0.285591,  0.200724
  0.447673,  0.027268, -0.006301,  0.008725, -0.282251,  0.199517
  0.442759,  0.034716, -0.007908,  0.011331, -0.278880,  0.198457
  0.437844,  0.042896, -0.009641,  0.014227, -0.275476,  0.197551
  0.432927,  0.051846, -0.011501,  0.017434, -0.272039,  0.196802
  0.428008,  0.061606, -0.013492,  0.020971, -0.268567,  0.196214
  0.423085,  0.072221, -0.015617,  0.024860, -0.265061,  0.195792
  0.418157,  0.083739, -0.017881,  0.029125, -0.261519,  0.195539
  0.413222,  0.096210, -0.020288,  0.033789, -0.257940,  0.195458
  0.408279,  0.109686, -0.022840,  0.038878, -0.254323,  0.195550
  0.403327,  0.124222, -0.025543,  0.044417, -0.250666,  0.195816
  0.398363,  0.139870, -0.028399,  0.050429, -0.246970,  0.196254
  0.393385,  0.156679, -0.031409,  0.056938, -0.243232,  0.196855
  0.388390,  0.174686, -0.034575,  0.063957, -0.239455,  0.197609
  0.383377,  0.193908, -0.037888,  0.071490, -0.235638,  0.198492
  0.378352,  0.213764, -0.041231,  0.079268, -0.231814,  0.199335
  0.373323,  0.233633, -0.044482,  0.086998, -0.228019,  0.199952
  0.368294,  0.253516, -0.047640,  0.094666, -0.224254,  0.200308
  0.363265,  0.273412, -0.050707,  0.102262, -0.220523,  0.200364
  0.358244,  0.293028, -0.053630,  0.109677, -0.216825,  0.200092
  0.353326,  0.307441, -0.055525,  0.115232, -0.213214,  0.199369
  0.348644,  0.309996, -0.055249,  0.116308, -0.209881,  0.197435
  0.344083,  0.306693, -0.053938,  0.115168, -0.206690,  0.194912
  0.339529,  0.303388, -0.052646,  0.114027, -0.203510,  0.192395
  0.334983,  0.300083, -0.051373,  0.112884, -0.200342,  0.189886
  0.330445,  0.296777, -0.050119,  0.111738, -0.197188,  0.187383
  0.325916,  0.293472, -0.048884,  0.110589, -0.194048,  0.184889
  0.321396,  0.290167, -0.047669,  0.109438, -0.190921,  0.182402
  0.316885,  0.286862, -0.046472,  0.108286, -0.187809,  0.179923
  0.312384,  0.283559, -0.045296,  0.107131, -0.184711,  0.177452
