  0.000000,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.500000,  0.000000
  0.000000,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.500000,  0.000000
  0.000000,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.500000,  0.000000
  0.000000,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000001,  0.000000,  0.500000,  0.000000
 -0.000001,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000001,  0.000002,  0.000000,  0.500000,  0.000000
 -0.000002,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000002,  0.000003,  0.000000,  0.500000,  0.000000
 -0.000004,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000004,  0.000005,  0.000000,  0.500000,  0.000000
 -0.000006,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000006,  0.000008,  0.000000,  0.500000,  0.000000
 -0.000009,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000009,  0.000012,  0.000000,  0.500000,  0.000000
 -0.000012,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000012,  0.000017,  0.000000,  0.500000,  0.000000
 -0.000017,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000017,  0.000023,  0.000000,  0.500000,  0.000000
 -0.000022,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000022,  0.000031,  0.000000,  0.500000,  0.000000
 -0.000029,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000029,  0.000040,  0.000000,  0.500000,  0.000000
 -0.000036,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000036,  0.000051,  0.000000,  0.500001,  0.000000
 -0.000045,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000045,  0.000064,  0.000000,  0.500001,  0.000000
 -0.000056,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000056,  0.000078,  0.000000,  0.500001,  0.000000
 -0.000067,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000067,  0.000095,  0.000000,  0.500001,  0.000000
 -0.000080,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000080,  0.000113,  0.000000,  0.500001,  0.000000
 -0.000095,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000095,  0.000134,  0.000000,  0.500002,  0.000000
 -0.000112,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000112,  0.000158,  0.000000,  0.500002,  0.000000
 -0.000130,  0.000000,  1.000000,  0.000000,  1.000000,  0.000000, -1.000000,  0.000000, -0.000130,  0.000183,  0.000000,  0.500002,  0.000000
