  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.002572, -0.002874,  0.000301,  0.000000, -0.000000
 -0.000001,  0.007719, -0.008627,  0.000908, -0.000001, -0.000000
 -0.000005,  0.015443, -0.017267,  0.001823, -0.000005,  0.000000
 -0.000016,  0.025746, -0.028796,  0.003049, -0.000016,  0.000002
 -0.000043,  0.038628, -0.043218,  0.004582, -0.000043,  0.000008
 -0.000092,  0.054087, -0.060524,  0.006418, -0.000092,  0.000019
 -0.000175,  0.072120, -0.080700,  0.008540, -0.000176,  0.000040
 -0.000305,  0.092717, -0.103713,  0.010922, -0.000305,  0.000075
 -0.000495,  0.115861, -0.129507,  0.013522, -0.000495,  0.000127
 -0.000762,  0.141527, -0.158001,  0.016276, -0.000763,  0.000203
 -0.001124,  0.169679, -0.189079,  0.019098, -0.001126,  0.000308
 -0.001601,  0.200271, -0.222582,  0.021873, -0.001604,  0.000449
 -0.002215,  0.233239, -0.258307,  0.024453, -0.002219,  0.000633
 -0.002988,  0.268508, -0.296002,  0.026655, -0.002995,  0.000867
 -0.003945,  0.305985, -0.335364,  0.028261, -0.003954,  0.001158
 -0.005110,  0.345564, -0.376041,  0.029019, -0.005124,  0.001515
 -0.006511,  0.387128, -0.417637,  0.028645, -0.006530,  0.001943
 -0.008175,  0.430545, -0.459716,  0.026827, -0.008200,  0.002452
 -0.010131,  0.475677, -0.501813,  0.023232, -0.010164,  0.003047
 -0.012408,  0.522380, -0.543440,  0.017511, -0.012451,  0.003736
 -0.015038,  0.570504, -0.584097,  0.009308, -0.015094,  0.004526
 -0.018056,  0.619898, -0.623278, -0.001735, -0.018126,  0.005423
 -0.021497,  0.670405, -0.660478, -0.015976, -0.021585,  0.006435
 -0.025399,  0.721867, -0.695196, -0.033761, -0.025509,  0.007569
 -0.029806,  0.774121, -0.726937, -0.055428, -0.029941,  0.008834
 -0.034763,  0.826993, -0.755216, -0.081298, -0.034927,  0.010237
 -0.040320,  0.880301, -0.779553, -0.111675, -0.040518,  0.011790
 -0.046532,  0.933851, -0.799478, -0.146845, -0.046771,  0.013504
 -0.053461,  0.987429, -0.814526, -0.187069, -0.053745,  0.015390
 -0.061173,  1.040805, -0.824240, -0.232587, -0.061510,  0.017463
 -0.069743,  1.093726, -0.828168, -0.283612, -0.070140,  0.019739
 -0.079254,  1.145918, -0.825864, -0.340330, -0.079719,  0.022233
 -0.089799,  1.197088, -0.816892, -0.402901, -0.090342,  0.024965
 -0.101485,  1.246919, -0.800825, -0.471454, -0.102116,  0.027953
 -0.114438,  1.295084, -0.777249, -0.546092, -0.115167,  0.031216
 -0.128802,  1.341245, -0.745773, -0.626890, -0.129642,  0.034772
 -0.144754,  1.385066, -0.706032, -0.713896, -0.145717,  0.038638
 -0.162501,  1.426227, -0.657704, -0.807127, -0.163602,  0.042828
 -0.182296,  1.464441, -0.600533, -0.906567, -0.183550,  0.047349
 -0.204433,  1.499477, -0.534365, -1.012154, -0.205856,  0.052201
 -0.229235,  1.531189, -0.459189, -1.123753, -0.230846,  0.057372
 -0.257009,  1.559543, -0.375206, -1.241129, -0.258826,  0.062833
 -0.287924,  1.584644, -0.282885, -1.363905, -0.289968,  0.068538
 -0.321773,  1.606721, -0.182972, -1.491533, -0.324064,  0.074423
 -0.357627,  1.626082, -0.076440, -1.623314, -0.360189,  0.080417
 -0.393652,  1.643074,  0.035571, -1.758402, -0.396511,  0.086463
 -0.427574,  1.658211,  0.151518, -1.895706, -0.430760,  0.092536
 -0.457773,  1.672437,  0.268963, -2.033663, -0.461320,  0.098623
 -0.483896,  1.687171,  0.384557, -2.170265, -0.487837,  0.104701
 -0.506468,  1.703931,  0.494857, -2.303513, -0.510833,  0.110733
 -0.526231,  1.723908,  0.597206, -2.431893, -0.531046,  0.116687
 -0.543810,  1.747805,  0.690036, -2.554512, -0.549098,  0.122546
 -0.559656,  1.775893,  0.772678, -2.670968, -0.565436,  0.128306
 -0.574078,  1.808139,  0.845040, -2.781143, -0.580369,  0.133979
 -0.587289,  1.844324,  0.907344, -2.885050, -0.594107,  0.139579
 -0.599436,  1.884120,  0.959960, -2.982748, -0.606797,  0.145125
 -0.610620,  1.927133,  1.003322, -3.074294, -0.618539,  0.150637
 -0.620917,  1.972943,  1.037884, -3.159736, -0.629409,  0.156137
 -0.630379,  2.021112,  1.064103, -3.239115, -0.639458,  0.161645
 -0.639049,  2.071210,  1.082432, -3.312468, -0.648729,  0.167181
 -0.646962,  2.122817,  1.093325, -3.379841, -0.657257,  0.172763
 -0.654151,  2.175534,  1.097230, -3.441296, -0.665074,  0.178407
 -0.660647,  2.228988,  1.094597, -3.496923, -0.672213,  0.184128
 -0.666484,  2.282841,  1.085873, -3.546833, -0.678705,  0.189937
 -0.671694,  2.336784,  1.071502, -3.591173, -0.684585,  0.195845
 -0.676315,  2.390545,  1.051927, -3.630116, -0.689888,  0.201858
 -0.680382,  2.443884,  1.027587, -3.663861, -0.694650,  0.207982
 -0.683931,  2.496594,  0.998913, -3.692637, -0.698907,  0.214221
 -0.687000,  2.548496,  0.966333, -3.716688, -0.702695,  0.220578
 -0.689624,  2.599437,  0.930264, -3.736279, -0.706051,  0.227052
 -0.691838,  2.649284,  0.891118, -3.751687, -0.709008,  0.233645
 -0.693674,  2.697923,  0.849299, -3.763198, -0.711598,  0.240357
 -0.695164,  2.745252,  0.805205, -3.771106, -0.713852,  0.247185
 -0.696336,  2.791180,  0.759229, -3.775708, -0.715800,  0.254128
 -0.697219,  2.835622,  0.711759, -3.777306, -0.717467,  0.261186
 -0.697837,  2.878497,  0.663180, -3.776199, -0.718880,  0.268356
 -0.698215,  2.919724,  0.613876, -3.772686, -0.720061,  0.275637
 -0.698375,  2.959221,  0.564225, -3.767064, -0.721034,  0.283027
 -0.698340,  2.996907,  0.514604, -3.759624, -0.721819,  0.290525
 -0.698129,  3.032696,  0.465381, -3.750649, -0.722437,  0.298130
 -0.697762,  3.066504,  0.416916, -3.740413, -0.722907,  0.305843
 -0.697259,  3.098247,  0.369551, -3.729173, -0.723248,  0.313661
 -0.696640,  3.127841,  0.323610, -3.717171, -0.723479,  0.321587
 -0.695921,  3.155209,  0.279387, -3.704627, -0.723617,  0.329619
 -0.695122,  3.180280,  0.237144, -3.691733, -0.723681,  0.337761
 -0.694260,  3.202992,  0.197108, -3.678657, -0.723687,  0.346011
 -0.693351,  3.223292,  0.159465, -3.665535, -0.723651,  0.354373
 -0.692410,  3.241139,  0.124361, -3.652475, -0.723588,  0.362848
 -0.691451,  3.256502,  0.091905, -3.639560, -0.723512,  0.371438
 -0.690488,  3.269357,  0.062173, -3.626845, -0.723435,  0.380146
 -0.689532,  3.279692,  0.035212, -3.614368, -0.723367,  0.388972
 -0.688591,  3.287500,  0.011047, -3.602149, -0.723320,  0.397920
 -0.687674,  3.292776, -0.010315, -3.590195, -0.723298,  0.406991
 -0.686786,  3.295521, -0.028875, -3.578507, -0.723308,  0.416189
 -0.685931,  3.295737, -0.044641, -3.567080, -0.723354,  0.425514
 -0.685111,  3.293424, -0.057619, -3.555910, -0.723438,  0.434968
 -0.684325,  3.288582, -0.067814, -3.544991, -0.723558,  0.444555
 -0.683572,  3.281209, -0.075225, -3.534324, -0.723715,  0.454276
 -0.682847,  3.271301, -0.079844, -3.523911, -0.723902,  0.464133
 -0.682146,  3.258850, -0.081655, -3.513760, -0.724116,  0.474129
 -0.681459,  3.243848, -0.080634, -3.503885, -0.724349,  0.484265
 -0.680778,  3.226282, -0.076749, -3.494302, -0.724590,  0.494545
 -0.680090,  3.206141, -0.069967, -3.485031, -0.724830,  0.504971
 -0.679381,  3.183410, -0.060249, -3.476093, -0.725054,  0.515546
 -0.678635,  3.158078, -0.047561, -3.467507, -0.725247,  0.526274
 -0.677834,  3.130135, -0.031876, -3.459285, -0.725392,  0.537157
 -0.676958,  3.099576, -0.013180, -3.451432, -0.725470,  0.548199
 -0.675982,  3.066402,  0.008518, -3.443934, -0.725459,  0.559405
 -0.674882,  3.030625,  0.033181, -3.436760, -0.725334,  0.570779
 -0.673629,  2.992270,  0.060731, -3.429848, -0.725068,  0.582325
 -0.672192,  2.951376,  0.091039, -3.423105, -0.724634,  0.594050
 -0.670537,  2.908003,  0.123918, -3.416394, -0.723999,  0.605960
 -0.668629,  2.862232,  0.159114, -3.409532, -0.723129,  0.618061
 -0.666427,  2.814167,  0.196294, -3.402286, -0.721987,  0.630361
 -0.663890,  2.763939,  0.235053, -3.394370, -0.720535,  0.642868
 -0.660973,  2.711700,  0.274908, -3.385447, -0.718729,  0.655593
 -0.657626,  2.657627,  0.315308, -3.375135, -0.716525,  0.668546
 -0.653799,  2.601915,  0.355647, -3.363015, -0.713876,  0.681740
 -0.649434,  2.544774,  0.395276, -3.348641, -0.710727,  0.695188
 -0.644470,  2.486427,  0.433519, -3.331554, -0.707022,  0.708906
 -0.638838,  2.427102,  0.469695, -3.311295, -0.702698,  0.722910
 -0.632463,  2.367034,  0.503126, -3.287415, -0.697685,  0.737221
 -0.625258,  2.306463,  0.533152, -3.259485, -0.691901,  0.751859
 -0.617124,  2.245631,  0.559138, -3.227109, -0.685255,  0.766848
 -0.607945,  2.184785,  0.580482, -3.189923, -0.677641,  0.782214
 -0.597587,  2.124179,  0.596619, -3.147606, -0.668932,  0.797986
 -0.585889,  2.064071,  0.607023, -3.099883, -0.658981,  0.814197
 -0.572659,  2.004726,  0.611213, -3.046526, -0.647611,  0.830886
 -0.557666,  1.946412,  0.608756, -2.987361, -0.634604,  0.848096
 -0.540623,  1.889391,  0.599285, -2.922270, -0.619698,  0.865878
 -0.521180,  1.833916,  0.582502, -2.851199, -0.602565,  0.884294
 -0.498896,  1.780213,  0.558208, -2.774165, -0.582798,  0.903415
 -0.473226,  1.728463,  0.526327, -2.691265, -0.559891,  0.923326
 -0.443501,  1.678778,  0.486947, -2.602697, -0.533223,  0.944120
 -0.408933,  1.631179,  0.440353, -2.508770, -0.502063,  0.965889
 -0.368701,  1.585585,  0.387046, -2.409913, -0.465646,  0.988690
 -0.322197,  1.541850,  0.327678, -2.306642, -0.423401,  1.012474
 -0.269597,  1.499892,  0.262802, -2.199427, -0.375473,  1.036965
 -0.212750,  1.459946,  0.192394, -2.088447, -0.323543,  1.061527
 -0.155705,  1.422751,  0.115453, -1.973369, -0.271315,  1.085220
 -0.103518,  1.389254,  0.030535, -1.853613, -0.223430,  1.107231
 -0.059616,  1.359823, -0.062694, -1.729175, -0.183046,  1.127351
 -0.024523,  1.333772, -0.162446, -1.601198, -0.150663,  1.145937
  0.003158,  1.309608, -0.265255, -1.471742, -0.125020,  1.163519
  0.025307,  1.285577, -0.367120, -1.343159, -0.104404,  1.180554
  0.043531,  1.260122, -0.464495, -1.217540, -0.087355,  1.197365
  0.058977,  1.232121, -0.554803, -1.096419, -0.072825,  1.214165
  0.072406,  1.200926, -0.636495, -0.980754, -0.060122,  1.231091
  0.084310,  1.166279, -0.708842, -0.871058, -0.048799,  1.248231
  0.095002,  1.128202, -0.771659, -0.767559, -0.038568,  1.265641
  0.104690,  1.086893, -0.825088, -0.670328, -0.029245,  1.283355
  0.113511,  1.042659, -0.869444, -0.579358, -0.020704,  1.301397
  0.121558,  0.995867, -0.905139, -0.494605, -0.012863,  1.319781
  0.128897,  0.946912, -0.932629, -0.416005, -0.005661,  1.338516
  0.135577,  0.896197, -0.952390, -0.343477,  0.000944,  1.357606
  0.141636,  0.844119, -0.964911, -0.276925,  0.006986,  1.377058
  0.147107,  0.791060, -0.970686, -0.216230,  0.012494,  1.396872
  0.152019,  0.737376, -0.970207, -0.161248,  0.017494,  1.417052
  0.156399,  0.683400, -0.963971, -0.111811,  0.022009,  1.437601
  0.160276,  0.629433, -0.952471, -0.067722,  0.026065,  1.458521
