  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
 -0.000003,  0.000009, -0.000284,  0.000344, -0.000056, -0.000069
 -0.000010,  0.000012, -0.000802,  0.000970, -0.000166, -0.000119
 -0.000019, -0.000004, -0.001517,  0.001834, -0.000324, -0.000149
 -0.000031, -0.000048, -0.002394,  0.002900, -0.000530, -0.000162
 -0.000045, -0.000129, -0.003408,  0.004135, -0.000778, -0.000161
 -0.000062, -0.000253, -0.004537,  0.005515, -0.001068, -0.000147
 -0.000081, -0.000427, -0.005762,  0.007018, -0.001395, -0.000123
 -0.000102, -0.000654, -0.007068,  0.008627, -0.001759, -0.000090
 -0.000125, -0.000937, -0.008443,  0.010325, -0.002156, -0.000050
 -0.000149, -0.001281, -0.009878,  0.012100, -0.002585, -0.000003
 -0.000176, -0.001687, -0.011364,  0.013942, -0.003043,  0.000049
 -0.000204, -0.002156, -0.012894,  0.015842, -0.003529,  0.000106
 -0.000233, -0.002691, -0.014463,  0.017791, -0.004041,  0.000167
 -0.000264, -0.003291, -0.016066,  0.019785, -0.004577,  0.000231
 -0.000296, -0.003959, -0.017700,  0.021817, -0.005136,  0.000299
 -0.000330, -0.004694, -0.019363,  0.023882, -0.005717,  0.000369
 -0.000365, -0.005497, -0.021051,  0.025978, -0.006317,  0.000442
 -0.000401, -0.006368, -0.022764,  0.028099, -0.006937,  0.000517
 -0.000438, -0.007308, -0.024499,  0.030244, -0.007573,  0.000594
 -0.000476, -0.008315, -0.026256,  0.032410, -0.008226,  0.000673
 -0.000515, -0.009391, -0.028033,  0.034594, -0.008895,  0.000753
 -0.000555, -0.010535, -0.029831,  0.036795, -0.009578,  0.000834
 -0.000596, -0.011747, -0.031648,  0.039011, -0.010274,  0.000917
 -0.000639, -0.013026, -0.033484,  0.041240, -0.010982,  0.001001
 -0.000682, -0.014373, -0.035340,  0.043482, -0.011703,  0.001085
 -0.000726, -0.015787, -0.037214,  0.045734, -0.012434,  0.001171
 -0.000771, -0.017267, -0.039107,  0.047996, -0.013175,  0.001258
 -0.000817, -0.018814, -0.041019,  0.050266, -0.013925,  0.001345
 -0.000864, -0.020428, -0.042949,  0.052545, -0.014684,  0.001433
 -0.000912, -0.022107, -0.044899,  0.054830, -0.015451,  0.001522
 -0.000961, -0.023852, -0.046867,  0.057121, -0.016226,  0.001612
 -0.001011, -0.025662, -0.048855,  0.059418, -0.017007,  0.001702
 -0.001061, -0.027537, -0.050862,  0.061719, -0.017794,  0.001792
 -0.001113, -0.029476, -0.052888,  0.064025, -0.018587,  0.001883
 -0.001166, -0.031480, -0.054934,  0.066334, -0.019385,  0.001975
 -0.001220, -0.033548, -0.056999,  0.068645, -0.020188,  0.002067
 -0.001275, -0.035679, -0.059084,  0.070959, -0.020995,  0.002159
 -0.001330, -0.037874, -0.061188,  0.073275, -0.021806,  0.002252
 -0.001387, -0.040131, -0.063313,  0.075592, -0.022620,  0.002345
 -0.001446, -0.042452, -0.065457,  0.077909, -0.023437,  0.002439
 -0.001505, -0.044835, -0.067622,  0.080227, -0.024256,  0.002533
 -0.001565, -0.047280, -0.069807,  0.082544, -0.025078,  0.002627
 -0.001627, -0.049786, -0.072011,  0.084860, -0.025901,  0.002722
 -0.001690, -0.052355, -0.074237,  0.087176, -0.026726,  0.002816
 -0.001755, -0.054984, -0.076482,  0.089489, -0.027552,  0.002911
 -0.001820, -0.057675, -0.078748,  0.091801, -0.028378,  0.003006
 -0.001888, -0.060427, -0.081034,  0.094110, -0.029205,  0.003102
 -0.001956, -0.063239, -0.083341,  0.096416, -0.030032,  0.003197
 -0.002026, -0.066111, -0.085668,  0.098718, -0.030859,  0.003293
 -0.002098, -0.069043, -0.088016,  0.101017, -0.031686,  0.003389
 -0.002171, -0.072035, -0.090384,  0.103312, -0.032511,  0.003485
 -0.002246, -0.075087, -0.092772,  0.105602, -0.033336,  0.003582
 -0.002322, -0.078198, -0.095181,  0.107887, -0.034159,  0.003678
 -0.002401, -0.081368, -0.097610,  0.110167, -0.034981,  0.003774
 -0.002481, -0.084597, -0.100059,  0.112441, -0.035801,  0.003871
 -0.002563, -0.087884, -0.102528,  0.114709, -0.036619,  0.003968
 -0.002647, -0.091230, -0.105017,  0.116971, -0.037434,  0.004064
 -0.002733, -0.094634, -0.107526,  0.119225, -0.038247,  0.004161
 -0.002821, -0.098096, -0.110055,  0.121473, -0.039057,  0.004258
 -0.002911, -0.101616, -0.112604,  0.123712, -0.039865,  0.004355
 -0.003003, -0.105194, -0.115172,  0.125944, -0.040669,  0.004452
 -0.003098, -0.108829, -0.117760,  0.128168, -0.041469,  0.004549
 -0.003195, -0.112522, -0.120367,  0.130383, -0.042266,  0.004646
 -0.003294, -0.116271, -0.122993,  0.132589, -0.043059,  0.004743
 -0.003396, -0.120078, -0.125638,  0.134785, -0.043848,  0.004840
 -0.003500, -0.123941, -0.128302,  0.136972, -0.044632,  0.004937
 -0.003607, -0.127860, -0.130985,  0.139148, -0.045412,  0.005033
 -0.003716, -0.131837, -0.133685,  0.141314, -0.046187,  0.005130
 -0.003829, -0.135869, -0.136404,  0.143470, -0.046958,  0.005227
 -0.003944, -0.139957, -0.139141,  0.145614, -0.047723,  0.005324
 -0.004062, -0.144101, -0.141896,  0.147747, -0.048483,  0.005421
 -0.004183, -0.148301, -0.144668,  0.149868, -0.049237,  0.005517
 -0.004307, -0.152557, -0.147457,  0.151976, -0.049986,  0.005614
 -0.004434, -0.156868, -0.150263,  0.154073, -0.050729,  0.005710
 -0.004565, -0.161234, -0.153086,  0.156156, -0.051466,  0.005806
 -0.004699, -0.165655, -0.155925,  0.158226, -0.052196,  0.005903
 -0.004836, -0.170131, -0.158780,  0.160283, -0.052921,  0.005999
 -0.004977, -0.174663, -0.161652,  0.162325, -0.053638,  0.006095
 -0.005121, -0.179248, -0.164538,  0.164354, -0.054349,  0.006190
 -0.005269, -0.183889, -0.167440,  0.166368, -0.055053,  0.006286
 -0.005421, -0.188583, -0.170357,  0.168366, -0.055749,  0.006381
 -0.005577, -0.193332, -0.173288,  0.170350, -0.056439,  0.006477
 -0.005737, -0.198135, -0.176233,  0.172318, -0.057121,  0.006572
 -0.005901, -0.202992, -0.179193,  0.174271, -0.057795,  0.006667
 -0.006069, -0.207903, -0.182165,  0.176207, -0.058461,  0.006761
 -0.006241, -0.212868, -0.185151,  0.178126, -0.059120,  0.006856
 -0.006418, -0.217886, -0.188150,  0.180028, -0.059770,  0.006950
 -0.006599, -0.222957, -0.191161,  0.181914, -0.060412,  0.007044
 -0.006785, -0.228082, -0.194184,  0.183781, -0.061045,  0.007138
 -0.006976, -0.233260, -0.197218,  0.185631, -0.061670,  0.007232
 -0.007172, -0.238491, -0.200264,  0.187462, -0.062286,  0.007325
 -0.007372, -0.243775, -0.203321,  0.189275, -0.062893,  0.007418
 -0.007578, -0.249111, -0.206387,  0.191069, -0.063490,  0.007511
 -0.007789, -0.254500, -0.209464,  0.192844, -0.064079,  0.007604
 -0.008005, -0.259942, -0.212551,  0.194599, -0.064658,  0.007696
 -0.008227, -0.265436, -0.215646,  0.196334, -0.065228,  0.007788
 -0.008454, -0.270982, -0.218750,  0.198049, -0.065787,  0.007880
 -0.008687, -0.276580, -0.221862,  0.199744, -0.066337,  0.007971
 -0.008927, -0.282230, -0.224982,  0.201418, -0.066877,  0.008062
 -0.009172, -0.287932, -0.228110,  0.203070, -0.067407,  0.008153
 -0.009423, -0.293686, -0.231244,  0.204701, -0.067926,  0.008243
 -0.009681, -0.299491, -0.234384,  0.206311, -0.068435,  0.008333
 -0.009945, -0.305347, -0.237530,  0.207898, -0.068933,  0.008423
 -0.010215, -0.311254, -0.240682,  0.209463, -0.069420,  0.008512
 -0.010493, -0.317213, -0.243838,  0.211005, -0.069896,  0.008601
 -0.010777, -0.323222, -0.246999,  0.212524, -0.070362,  0.008689
 -0.011069, -0.329282, -0.250164,  0.214019, -0.070816,  0.008777
 -0.011368, -0.335393, -0.253332,  0.215491, -0.071259,  0.008865
 -0.011674, -0.341554, -0.256504,  0.216939, -0.071690,  0.008952
 -0.011988, -0.347765, -0.259677,  0.218363, -0.072110,  0.009039
 -0.012310, -0.354026, -0.262853,  0.219762, -0.072518,  0.009126
 -0.012639, -0.360338, -0.266030,  0.221137, -0.072914,  0.009212
 -0.012977, -0.366698, -0.269207,  0.222486, -0.073298,  0.009297
 -0.013324, -0.373109, -0.272385,  0.223810, -0.073671,  0.009382
 -0.013679, -0.379569, -0.275563,  0.225108, -0.074030,  0.009466
 -0.014042, -0.386077, -0.278741,  0.226380, -0.074378,  0.009551
 -0.014415, -0.392635, -0.281917,  0.227626, -0.074713,  0.009634
 -0.014797, -0.399242, -0.285091,  0.228846, -0.075035,  0.009717
 -0.015189, -0.405897, -0.288263,  0.230038, -0.075345,  0.009800
 -0.015590, -0.412601, -0.291432,  0.231204, -0.075642,  0.009881
 -0.016001, -0.419353, -0.294598,  0.232342, -0.075926,  0.009963
 -0.016422, -0.426152, -0.297760,  0.233453, -0.076197,  0.010044
 -0.016853, -0.433000, -0.300918,  0.234536, -0.076455,  0.010124
 -0.017295, -0.439895, -0.304070,  0.235591, -0.076699,  0.010204
 -0.017748, -0.446837, -0.307217,  0.236617, -0.076931,  0.010283
 -0.018213, -0.453827, -0.310359,  0.237615, -0.077148,  0.010361
 -0.018688, -0.460863, -0.313493,  0.238584, -0.077353,  0.010439
 -0.019175, -0.467946, -0.316621,  0.239524, -0.077543,  0.010517
 -0.019675, -0.475075, -0.319741,  0.240435, -0.077720,  0.010593
 -0.020186, -0.482250, -0.322853,  0.241316, -0.077883,  0.010669
 -0.020710, -0.489471, -0.325956,  0.242168, -0.078032,  0.010745
 -0.021248, -0.496737, -0.329050,  0.242989, -0.078166,  0.010820
 -0.021798, -0.504049, -0.332135,  0.243781, -0.078287,  0.010894
 -0.022362, -0.511406, -0.335209,  0.244542, -0.078394,  0.010967
 -0.022939, -0.518808, -0.338272,  0.245273, -0.078486,  0.011040
 -0.023531, -0.526254, -0.341324,  0.245973, -0.078564,  0.011112
 -0.024137, -0.533744, -0.344365,  0.246642, -0.078627,  0.011183
 -0.024759, -0.541277, -0.347393,  0.247281, -0.078676,  0.011254
 -0.025395, -0.548855, -0.350408,  0.247888, -0.078710,  0.011324
 -0.026048, -0.556475, -0.353410,  0.248463, -0.078730,  0.011393
 -0.026716, -0.564139, -0.356398,  0.249008, -0.078734,  0.011461
 -0.027401, -0.571845, -0.359371,  0.249520, -0.078724,  0.011529
 -0.028103, -0.579593, -0.362330,  0.250001, -0.078699,  0.011596
 -0.028822, -0.587383, -0.365274,  0.250450, -0.078659,  0.011662
 -0.029559, -0.595215, -0.368202,  0.250866, -0.078603,  0.011727
 -0.030314, -0.603087, -0.371113,  0.251251, -0.078533,  0.011791
 -0.031087, -0.611001, -0.374008,  0.251603, -0.078447,  0.011855
 -0.031880, -0.618955, -0.376886,  0.251923, -0.078346,  0.011918
 -0.032693, -0.626948, -0.379745,  0.252211, -0.078230,  0.011980
 -0.033525, -0.634982, -0.382587,  0.252466, -0.078098,  0.012041
 -0.034378, -0.643055, -0.385410,  0.252688, -0.077951,  0.012101
 -0.035253, -0.651166, -0.388214,  0.252878, -0.077788,  0.012161
 -0.036148, -0.659316, -0.390998,  0.253035, -0.077610,  0.012219
 -0.037067, -0.667504, -0.393763,  0.253159, -0.077415,  0.012277
 -0.038008, -0.675730, -0.396507,  0.253250, -0.077205,  0.012334
 -0.038972, -0.683992, -0.399230,  0.253308, -0.076979,  0.012390
 -0.039960, -0.692292, -0.401932,  0.253334, -0.076738,  0.012445
 -0.040973, -0.700627, -0.404612,  0.253326, -0.076480,  0.012499
 -0.042011, -0.708999, -0.407271,  0.253286, -0.076206,  0.012552
