  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.012338,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.100000,  0.100000,  0.100000, -0.100000,  0.000000
  0.024675,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.200000,  0.200000,  0.200000, -0.200000,  0.000000
  0.037013,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.300000,  0.300000,  0.300000, -0.300000,  0.000000
  0.049351,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.400000,  0.400000,  0.400000, -0.400000,  0.000000
  0.061688,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.500000,  0.500000,  0.500000, -0.500000,  0.000000
  0.074026,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.600000,  0.600000,  0.600000, -0.600000,  0.000000
  0.086364,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.700000,  0.700000,  0.700000, -0.700000,  0.000000
  0.098701,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.800000,  0.800000,  0.800000, -0.800000,  0.000000
  0.111039,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -0.900000,  0.900000,  0.900000, -0.900000,  0.000000
  0.123377,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.000000,  1.000000,  1.000000, -1.000000,  0.000000
  0.135714,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.100000,  1.100000,  1.100000, -1.100000,  0.000000
  0.148052,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.200000,  1.200000,  1.200000, -1.200000,  0.000000
  0.160390,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.300000,  1.300000,  1.300000, -1.300000,  0.000000
  0.172727,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.400000,  1.400000,  1.400000, -1.400000,  0.000000
  0.185065,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.500000,  1.500000,  1.500000, -1.500000,  0.000000
  0.197403,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.600000,  1.600000,  1.600000, -1.600000,  0.000000
  0.209740,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.700000,  1.700000,  1.700000, -1.700000,  0.000000
  0.222078,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.800000,  1.800000,  1.800000, -1.800000,  0.000000
  0.234416,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -1.900000,  1.900000,  1.900000, -1.900000,  0.000000
  0.246753,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.000000,  2.000000,  2.000000, -2.000000,  0.000000
  0.259091,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.100000,  2.100000,  2.100000, -2.100000,  0.000000
  0.271429,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.200000,  2.200000,  2.200000, -2.200000,  0.000000
  0.283766,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.300000,  2.300000,  2.300000, -2.300000,  0.000000
  0.296104,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.400000,  2.400000,  2.400000, -2.400000,  0.000000
  0.308442,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.500000,  2.500000,  2.500000, -2.500000,  0.000000
  0.320779,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.600000,  2.600000,  2.600000, -2.600000,  0.000000
  0.333117,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.700000,  2.700000,  2.700000, -2.700000,  0.000000
  0.345455,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.800000,  2.800000,  2.800000, -2.800000,  0.000000
  0.357792,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -2.900000,  2.900000,  2.900000, -2.900000,  0.000000
  0.370130,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.000000,  3.000000,  3.000000, -3.000000,  0.000000
  0.382468,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.100000,  3.100000,  3.100000, -3.100000,  0.000000
  0.394805,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.200000,  3.200000,  3.200000, -3.200000,  0.000000
  0.407143,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.300000,  3.300000,  3.300000, -3.300000,  0.000000
  0.419481,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.400000,  3.400000,  3.400000, -3.400000,  0.000000
  0.431818,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.500000,  3.500000,  3.500000, -3.500000,  0.000000
  0.444156,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.600000,  3.600000,  3.600000, -3.600000,  0.000000
  0.456494,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.700000,  3.700000,  3.700000, -3.700000,  0.000000
  0.468831,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.800000,  3.800000,  3.800000, -3.800000,  0.000000
  0.481169,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.900000,  3.900000,  3.900000, -3.900000,  0.000000
  0.493506,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.000000,  4.000000,  4.000000, -4.000000,  0.000000
  0.505844,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.100000,  4.100000,  4.100000, -4.100000,  0.000000
  0.518182,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.200000,  4.200000,  4.200000, -4.200000,  0.000000
  0.530519,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.300000,  4.300000,  4.300000, -4.300000,  0.000000
  0.542857,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.400000,  4.400000,  4.400000, -4.400000,  0.000000
  0.555195,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.500000,  4.500000,  4.500000, -4.500000,  0.000000
  0.567532,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.600000,  4.600000,  4.600000, -4.600000,  0.000000
  0.579870,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.700000,  4.700000,  4.700000, -4.700000,  0.000000
  0.592208,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.800000,  4.800000,  4.800000, -4.800000,  0.000000
  0.604545,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.900000,  4.900000,  4.900000, -4.900000,  0.000000
  0.616883,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.000000,  5.000000,  5.000000, -5.000000,  0.000000
  0.629221,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.100000,  5.100000,  5.100000, -5.100000,  0.000000
  0.641558,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.200000,  5.200000,  5.200000, -5.200000,  0.000000
  0.653896,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.300000,  5.300000,  5.300000, -5.300000,  0.000000
  0.666234,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.400000,  5.400000,  5.400000, -5.400000,  0.000000
  0.678571,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.500000,  5.500000,  5.500000, -5.500000,  0.000000
  0.690909,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.600000,  5.600000,  5.600000, -5.600000,  0.000000
  0.703247,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.700000,  5.700000,  5.700000, -5.700000,  0.000000
  0.715584,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.800000,  5.800000,  5.800000, -5.800000,  0.000000
  0.727922,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.900000,  5.900000,  5.900000, -5.900000,  0.000000
  0.740260,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.000000,  6.000000,  6.000000, -6.000000,  0.000000
  0.752597,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.100000,  6.100000,  6.100000, -6.100000,  0.000000
  0.764935,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.200000,  6.200000,  6.200000, -6.200000,  0.000000
  0.777273,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.300000,  6.300000,  6.300000, -6.300000,  0.000000
  0.789610,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.400000,  6.400000,  6.400000, -6.400000,  0.000000
  0.801948,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.500000,  6.500000,  6.500000, -6.500000,  0.000000
  0.814286,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.600000,  6.600000,  6.600000, -6.600000,  0.000000
  0.826623,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.700000,  6.700000,  6.700000, -6.700000,  0.000000
  0.838961,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.800000,  6.800000,  6.800000, -6.800000,  0.000000
  0.851299,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.900000,  6.900000,  6.900000, -6.900000,  0.000000
  0.863636,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.000000,  7.000000,  7.000000, -7.000000,  0.000000
  0.875974,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.100000,  7.100000,  7.100000, -7.100000,  0.000000
  0.888312,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.200000,  7.200000,  7.200000, -7.200000,  0.000000
  0.900649,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.300000,  7.300000,  7.300000, -7.300000,  0.000000
  0.912987,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.400000,  7.400000,  7.400000, -7.400000,  0.000000
  0.925325,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.500000,  7.500000,  7.500000, -7.500000,  0.000000
  0.937662,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.600000,  7.600000,  7.600000, -7.600000,  0.000000
  0.950000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.700000,  7.700000,  7.700000, -7.700000,  0.000000
  0.962338,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.800000,  7.800000,  7.800000, -7.800000,  0.000000
  0.974675,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -7.900000,  7.900000,  7.900000, -7.900000,  0.000000
  0.987013,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -8.000000,  8.000000,  8.000000, -8.000000,  0.000000
  0.999351,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -8.100000,  8.100000,  8.100000, -8.100000,  0.000000
